Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:210101:448,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Семерка, з/у 448Г.",Муниципальная,Размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,29608.97,1409.95,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60855349396182,49.13640471557333
16:24:210101:95,1191.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул им Мусы Джалиля, з/у 19.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2262063.68,1899.2978,,,,,нет,да,нет,нет,нет,да,нет,да,55.610734621060566,49.137080225726194
16:24:210101:3784,400.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул. им Мусы Джалиля",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,716414.72,1791.04,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60979652233192,49.1355010139488
16:24:210101:768,982.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Вахитовская, з/у 42.",,индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2116791.25,2155.5919,,,,,да,нет,нет,нет,нет,нет,нет,да,55.615075173933846,49.13346564244578
16:24:210101:303,1499.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приозерная, з/у 1.",,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2481102.23,1655.1716,,,,,да,нет,нет,нет,нет,нет,нет,да,55.6068381023447,49.14630478060421
16:24:210101:219,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 21.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1722230.6,1722.2306,,,,,да,да,нет,нет,нет,да,нет,да,55.60828911765769,49.14274845164238
16:24:210101:195,676.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 14/1.",Частная,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1169785.89,1730.4525,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60878068769157,49.1438154038735
16:24:210101:91,1213.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул им Мусы Джалиля, з/у 11.",,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2336516.02,1926.2292,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61178278147513,49.13726687337399
16:24:210101:66,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, пр-кт Молодежный, з/у 17.",Частная,Для ведения личного подсобного хозяйства с правом строительства жилого дома,ЛПХ,0,нет,16:24:210101,2887601.16,2027.8098,,,,,нет,нет,нет,нет,да,да,нет,да,55.612334167915606,49.133845278835146
16:24:210101:3431,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1238312.58,2063.8543,,,,,нет,да,нет,нет,нет,да,нет,да,55.61200042979618,49.131547640643205
16:24:210101:3040,704.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 10.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1218238.56,1730.4525,,,,,нет,да,нет,нет,нет,да,нет,да,55.60860076594455,49.144846561478126
16:24:210101:252,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Кировская, з/у 5.",,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1576547.46,1751.7194,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60977007951804,49.14375221694048
16:24:210101:699,1000.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево, ул Приволжская.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1899012.0,1899.012,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61093378171037,49.12829427152992
16:24:210101:531,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 531Г.",Муниципальная, размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,37251.6,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61333720709139,49.14274288809361
16:24:210101:549,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 549Г.",Муниципальная, размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,35699.45,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61310713591839,49.1424889106756
16:24:210101:497,23.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Молодежный, з/у 497Г.",Частная,Для размещения гаража,ДРУГОЕ,0,нет,16:24:210101,38957.23,1693.7924,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.612175485564514,49.138917617021896
16:24:210101:3028,7677.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Яблоневая, з/у 1Б.",Частная,Под строительство мастерской по производству столярных изделий и магазина розничной торговли,КОМ,0,нет,16:24:210101,8895525.68,1158.7242,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.616848109675594,49.13551754912287
16:24:210101:2543,26.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Семерка, з/у 2543Г.",Частная,под размещение индивидуальных гаражей,ДРУГОЕ,0,нет,16:24:210101,36658.72,1409.9508,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60845635347575,49.13674091031195
16:24:210101:211,1155.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 7.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1984984.39,1718.6012,,,,,нет,да,нет,нет,нет,да,нет,да,55.60809144641594,49.14547686255404
16:24:210101:127,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Габишевское сельское поселение, с Габишево.",,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,3084466.19,2095.4254,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61375005532658,49.131379714033464
16:24:210101:720,1500.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Марджани, з/у 13.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2471973.45,1647.9823,,,,,нет,да,нет,нет,нет,да,нет,да,55.607957242390135,49.14978184519775
16:24:210101:561,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 561Г.",Муниципальная, размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,35699.45,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61328708816986,49.14241901246069
16:24:210101:522,21.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 522Г.",Муниципальная,объекты гаражного назначения,ДРУГОЕ,0,нет,16:24:210101,32595.15,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61325488905853,49.142811945375165
16:24:210101:363,1572.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Казанская, з/у 35.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:000000,2612018.22,1661.5892,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.6064522358981,49.139783138762574
16:24:210101:265,891.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Московская, з/у 6",Частная,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1474270.61,1654.6247,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.6095805036147,49.145836478493955
16:24:210101:2555,25.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Октябрьская, з/у 2555Г.",Частная,для размещения гаража,ДРУГОЕ,0,нет,16:24:210101,41176.86,1647.0744,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61092451418307,49.138354456718524
16:24:210101:2388,37.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Семерка, з/у 2388Г.",,под размещение индивидуальных гаражей,ДРУГОЕ,0,нет,16:24:210101,52168.18,1409.9508,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60836287647644,49.136386477217215
16:24:210101:498,25.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Молодежный, з/у 498Г.",Частная,для размещения гаража,ДРУГОЕ,0,нет,16:24:210101,42344.81,1693.7924,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.612179756340176,49.13886021447498
16:24:090704:3321,455.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 53А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,724390.48,1592.067,,,,,нет,нет,нет,нет,нет,да,нет,да,55.606223722507,49.13844065175507
16:24:090704:2897,482.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Южная, з/у 10А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,656570.95,1362.1804,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60365951784063,49.134868592885965
16:24:090704:2747,452.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 110А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,831581.92,1839.783,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60965918374104,49.12824372888147
16:24:090704:2632,655.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Сосновая, з/у 4.",Частная,"Земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,996348.8,1521.1432,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60307451676889,49.142629955416474
16:24:090704:1810,508.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Алексея Малышева, з/у 41.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,782030.49,1539.4301,,,,,нет,нет,нет,нет,нет,да,нет,да,55.604087127150365,49.14005293972455
16:24:090704:1721,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ивана Матвеева, з/у 37А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,789533.95,1579.0679,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60482187790019,49.140990231028155
16:24:090704:1349,1100.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ивана Матвеева, з/у 17.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1744252.95,1585.6845,,,,,нет,нет,нет,нет,нет,да,нет,да,55.604205873915916,49.14522039304799
16:24:210101:507,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Молодежный, з/у 507Г.",Муниципальная,Размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,37263.43,1693.79,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61197221662745,49.138675166785944
16:24:210101:366,1650.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Казанская, з/у 41.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:000000,2692602.82,1631.8805,,,,,да,нет,нет,нет,да,да,нет,да,55.60678006865758,49.13868455346758
16:24:090704:2021,522.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Юности, з/у 2А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,956274.61,1831.9437,,,,,нет,нет,нет,нет,нет,да,нет,да,55.609148310273156,49.12746773972232
16:24:210101:3309,744.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 46А.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1398393.98,1879.5618,,,,,нет,да,нет,нет,нет,да,нет,да,55.61066564535523,49.13238912016365
16:24:210101:341,1603.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Казанская, з/у 8.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:210101,2641741.11,1647.9982,,,,,да,нет,нет,нет,да,да,нет,да,55.606272031926416,49.145747414237235
16:24:090704:1390,592.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Александра Сергеева, з/у 63А.",Частная,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,967457.83,1634.2193,,,,,нет,нет,нет,нет,нет,да,нет,да,55.60706638036149,49.13695686141219
16:24:210101:486,22.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Октябрьская, з/у 486Г.",Частная,Для размещения  гаража,ДРУГОЕ,0,нет,16:24:210101,36235.64,1647.0744,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61096704565629,49.138446766042115
16:24:210101:286,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приозерная, з/у 26.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2191390.28,1717.39,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60786575446443,49.14194066995777
16:24:210101:244,1441.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ленинская, з/у 23.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2574645.51,1786.71,,,,,нет,да,нет,нет,нет,да,нет,да,55.610115080946386,49.14213390143827
16:24:090704:1202,1335.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ивана Матвеева, з/у 4.",,"земельные участки, предназначенные для размещения домов индивидуальной жилой застройки",ЖИЛОЙ,0,нет,16:24:090704,1978299.79,1481.8725,,,,,да,нет,нет,нет,нет,да,нет,да,55.60337072785145,49.148665992586885
16:24:210101:533,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Вахитовская, з/у 533Г.",Муниципальная, размещение гаражей для собственных нужд,ДРУГОЕ,0,нет,16:24:210101,35699.45,1552.15,,,,,да,нет,нет,нет,нет,нет,нет,да,55.613266631268836,49.14272802874518
16:24:210101:504,25.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, тер. ГПК Молодежный, з/у 504Г.",Частная,объекты гаражного назначения,ДРУГОЕ,0,нет,16:24:210101,42344.81,1693.7924,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61206800582859,49.13868935580068
16:24:210101:2438,650.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Олимпийская, з/у 6.",,Под малоэтажное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1019288.98,1568.1369,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60578105413329,49.14826118712062
16:24:210101:171,1149.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 52.",,индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,2194746.38,1910.1361,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61081556808765,49.130853723729906
16:24:210101:911,1158.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Ленинская, з/у 2.",,Для малоэтажного жилищного строительства,ДРУГОЕ,0,нет,16:24:210101,1859318.61,1605.6292,,,,,да,нет,нет,нет,нет,нет,нет,да,55.61023541786604,49.14923528640393
16:24:210101:272,1484.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Московская, з/у 9.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2440520.51,1644.56,,,,,нет,да,нет,нет,нет,да,нет,да,55.609041047839696,49.14679091482133
16:24:210101:290,1269.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, с Габишево, ул Приозерная, д 18.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2168274.44,1708.6481,,,,,да,да,нет,нет,нет,да,нет,да,55.6077747880217,49.143439245975394
16:24:210101:330,1486.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Казанская, з/у 30.",,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,2523155.19,1697.951,,,,,да,нет,нет,нет,нет,нет,нет,да,55.60671373428227,49.141732390420124
16:24:210101:253,832.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Кировская, з/у 7.",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:24:210101,1452523.32,1745.8213,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.609571144500876,49.143575334761884
16:24:210101:225,762.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 31/1.",Частная,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:24:210101,1337037.81,1754.6428,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.608841780226975,49.14117880499575
16:24:210101:220,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Приволжская, з/у 23.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,1740299.1,1740.2991,,,,,да,да,нет,нет,нет,да,нет,да,55.60839582060287,49.142309297191524
16:24:210101:904,951.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Береговая, з/у 25.",Частная,Для малоэтажного жилищного строительства,ДРУГОЕ,0,нет,16:24:210101,1444518.22,1518.9466,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.60981583798099,49.150634247295834
16:24:210101:85,1494.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Наратлы, з/у 5.",Частная,под жилую застройку индивидуальную,ДРУГОЕ,0,нет,16:24:210101,2685150.51,1797.2895,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.61319838099873,49.13956748042908
16:24:210101:80,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Габишевское, с Габишево, ул Бауманская, з/у 6.",,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:210101,2592923.2,1782.08,,,,,да,да,нет,нет,нет,да,нет,да,55.613584944853095,49.1407401850125
